Top 3 Densed Cluster : 
Cluster Id - 3
[{tweetId:3, tweet:happy thanksgiving today thankful best friends, groundTruth:0, assignedCluster:3}
, {tweetId:1580, tweet:awesome tree yes piper mt happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:1587, tweet:good game norwell clippers congratulations time happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:1608, tweet:thankful snowmaking mike miller happy thanksgiving loaf, groundTruth:0, assignedCluster:3}
, {tweetId:1609, tweet:thanksgiving time high school hero worth, groundTruth:0, assignedCluster:3}
, {tweetId:1610, tweet:job real mvp slipping direct deposit thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:1623, tweet:thanksgiving thankful niggas, groundTruth:0, assignedCluster:3}
, {tweetId:1625, tweet:happy thanksgiving babii lola godbless today, groundTruth:0, assignedCluster:3}
, {tweetId:1629, tweet:happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:1634, tweet:chance highly recommend getting cup limited edition joy holiday tea lovely, groundTruth:0, assignedCluster:3}
, {tweetId:1643, tweet:#itsmydayoffand call jg wentworth 877cash, groundTruth:0, assignedCluster:3}
, {tweetId:1646, tweet:ya know thanksgiving house invited giant thanksgiving backyard, groundTruth:0, assignedCluster:3}
, {tweetId:1655, tweet:happy thanksgiving couple hams #thankful southwest harbor maine, groundTruth:0, assignedCluster:3}
, {tweetId:1660, tweet:happy thanksgiving #footballatfenway #latinvsenglish #rivalry fenway park, groundTruth:0, assignedCluster:3}
, {tweetId:1668, tweet:relatives thanksgiving table political opinions different, groundTruth:0, assignedCluster:3}
, {tweetId:1679, tweet:thanksgiving hike favs, groundTruth:0, assignedCluster:3}
, {tweetId:1681, tweet:happy thanksgiving mizerak fam york maine, groundTruth:0, assignedCluster:3}
, {tweetId:1684, tweet:love bb happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:1690, tweet:safe happy thanksgiving friends hanson fire dept, groundTruth:0, assignedCluster:3}
, {tweetId:1691, tweet:happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:1695, tweet:great thanksgiving cruise uncle happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:1703, tweet:happy thanksgiving new hampshire, groundTruth:0, assignedCluster:3}
, {tweetId:1706, tweet:1220 dad called shelby penis happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:1707, tweet:put 10lbs thanksgiving dog fur #rdogfellas, groundTruth:0, assignedCluster:3}
, {tweetId:1708, tweet:happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:1721, tweet:bernie sanders gets immigration policy right, groundTruth:0, assignedCluster:3}
, {tweetId:1724, tweet:happy thanksgiving beautiful wait stage hopefully early 2016, groundTruth:0, assignedCluster:3}
, {tweetId:1729, tweet:pick #lions thanksgiving 3413, groundTruth:0, assignedCluster:3}
, {tweetId:1732, tweet:big family thanksgiving defunct irish bar great idea greatest, groundTruth:0, assignedCluster:3}
, {tweetId:1733, tweet:happy thanksgiving seth, groundTruth:0, assignedCluster:3}
, {tweetId:1742, tweet:happy thanksgiving sha wont cv cool, groundTruth:0, assignedCluster:3}
, {tweetId:1744, tweet:happy thanksgiving hope wonderful holiday, groundTruth:0, assignedCluster:3}
, {tweetId:1748, tweet:happy thanksgiving hollis center maine, groundTruth:0, assignedCluster:3}
, {tweetId:1750, tweet:happy #thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:1751, tweet:thanksgiving white mountains new hampshire loon mountain, groundTruth:0, assignedCluster:3}
, {tweetId:1758, tweet:eating halloween thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:1760, tweet:faved came radio, groundTruth:0, assignedCluster:3}
, {tweetId:1770, tweet:happy thanksgiving chrisi thankful followers participates projects, groundTruth:0, assignedCluster:3}
, {tweetId:1779, tweet:fam house thanksgiving #blessed, groundTruth:0, assignedCluster:3}
, {tweetId:1788, tweet:happy thanksgiving squadgang, groundTruth:0, assignedCluster:3}
, {tweetId:1790, tweet:hi happy thanksgiving love fix problem twitter stopping click thanks, groundTruth:0, assignedCluster:3}
, {tweetId:1799, tweet:thanksgiving shooting practice brother law today girl good aim, groundTruth:0, assignedCluster:3}
, {tweetId:1806, tweet:brighten thanksgiving lighting random things fire invigorates people festive beeping fire alarm, groundTruth:0, assignedCluster:3}
, {tweetId:1808, tweet:thanksgiving football game love bertram field, groundTruth:0, assignedCluster:3}
, {tweetId:1809, tweet:born purpose belongs going die happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:1812, tweet:happy thanksgiving god bless, groundTruth:0, assignedCluster:3}
, {tweetId:1833, tweet:avid supporter thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:1838, tweet:dozen nips, groundTruth:0, assignedCluster:3}
, {tweetId:1840, tweet:thankful thanksgiving healthy environment two gals love, groundTruth:0, assignedCluster:3}
, {tweetId:1845, tweet:gluttony happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:1849, tweet:two three hundred happy thanksgiving tosca restaurant hingham ma, groundTruth:0, assignedCluster:3}
, {tweetId:1859, tweet:went straight airport #lobsterroll #clamchowder #regram randcart belle isle, groundTruth:0, assignedCluster:3}
, {tweetId:1864, tweet:happy advertised t, groundTruth:0, assignedCluster:3}
, {tweetId:1867, tweet:ben affleck happy home, groundTruth:0, assignedCluster:3}
, {tweetId:1869, tweet:getting stressed eat right, groundTruth:0, assignedCluster:3}
, {tweetId:1873, tweet:great thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:1881, tweet:gratitude greatest virtues parent cicero happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:1883, tweet:happy thanksgiving mahogany thankful, groundTruth:0, assignedCluster:3}
, {tweetId:1898, tweet:great group morning thanksgiving workout, groundTruth:0, assignedCluster:3}
, {tweetId:1908, tweet:happy thanksgiving daniel thankful, groundTruth:0, assignedCluster:3}
, {tweetId:1910, tweet:happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:1920, tweet:happy thanks giving niggas gobble gobble, groundTruth:0, assignedCluster:3}
, {tweetId:1922, tweet:happy thanksgiving currently jamming, groundTruth:0, assignedCluster:3}
, {tweetId:1923, tweet:happy thanksgiving margery, groundTruth:0, assignedCluster:3}
, {tweetId:1927, tweet:haha saying happy thanksgiving love, groundTruth:0, assignedCluster:3}
, {tweetId:1929, tweet:traveled 2 years row pennsylvania 10 hours thanksgiving waffle house, groundTruth:0, assignedCluster:3}
, {tweetId:1933, tweet:think time start running thanksgiving parade full commercials money, groundTruth:0, assignedCluster:3}
, {tweetId:1934, tweet:think time start running thanksgiving parade full commercials money, groundTruth:0, assignedCluster:3}
, {tweetId:1935, tweet:yes lol happy thanksgiving justine, groundTruth:0, assignedCluster:3}
, {tweetId:1944, tweet:felt lot better happy thanksgiving nancy, groundTruth:0, assignedCluster:3}
, {tweetId:1950, tweet:happy birthday great, groundTruth:0, assignedCluster:3}
, {tweetId:1952, tweet:hey norwell stink #gomonks, groundTruth:0, assignedCluster:3}
, {tweetId:1963, tweet:thanks mike happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:1978, tweet:honestly love thanksgiving house eat pjs, groundTruth:0, assignedCluster:3}
, {tweetId:1981, tweet:happy tofurkey #meatismurder, groundTruth:0, assignedCluster:3}
, {tweetId:1982, tweet:happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:1987, tweet:thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:1989, tweet:wishing family friends safe fun thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:1990, tweet:simply wont escape #fashion #17shirts #onlinestore, groundTruth:0, assignedCluster:3}
, {tweetId:1993, tweet:thanksgiving run minuteman bikeway trail #iruntoeat minuteman bikeway, groundTruth:0, assignedCluster:3}
, {tweetId:2000, tweet:happy thanksgiving #thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:2004, tweet:happy thanksgiving saints grateful opportunity lead, groundTruth:0, assignedCluster:3}
, {tweetId:2008, tweet:happy thanksgiving felices fiestas, groundTruth:0, assignedCluster:3}
, {tweetId:2020, tweet:happy thanksgiving stewart martin, groundTruth:0, assignedCluster:3}
, {tweetId:2025, tweet:happy thanksgiving grateful family furry kids job love #thanksgiving #dogs, groundTruth:0, assignedCluster:3}
, {tweetId:2029, tweet:happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:2040, tweet:happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:2041, tweet:niggas gotta work today ain forget y grind don stop happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:2049, tweet:happy thanksgiving 3 5 blair, groundTruth:0, assignedCluster:3}
, {tweetId:2051, tweet:family thanksgiving textmessages ain 1 jus don new #, groundTruth:0, assignedCluster:3}
, {tweetId:2054, tweet:happy thanksgiving family bostonchops, groundTruth:0, assignedCluster:3}
, {tweetId:2056, tweet:happy thanksgiving marlo hubby, groundTruth:0, assignedCluster:3}
, {tweetId:2059, tweet:happy thanksgiving dude hmu mouth lot better, groundTruth:0, assignedCluster:3}
, {tweetId:2066, tweet:happy thanksgiving thankful family friends expanding table, groundTruth:0, assignedCluster:3}
, {tweetId:2071, tweet:happy matters, groundTruth:0, assignedCluster:3}
, {tweetId:2079, tweet:amen happy thanksgiving sophia, groundTruth:0, assignedCluster:3}
, {tweetId:2086, tweet:woah taken, groundTruth:0, assignedCluster:3}
, {tweetId:2088, tweet:happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:2092, tweet:happy thanksgiving #happythanksgiving #twitch, groundTruth:0, assignedCluster:3}
, {tweetId:2101, tweet:happy thanksgiving grateful life, groundTruth:0, assignedCluster:3}
, {tweetId:2112, tweet:happy thanksgiving awkward encouragement video charlie, groundTruth:0, assignedCluster:3}
, {tweetId:2123, tweet:days wish trade family happy thanksgiving mom, groundTruth:0, assignedCluster:3}
, {tweetId:2132, tweet:juicy afraid lift va style #getjuicy happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:2133, tweet:happy tgiving grateful, groundTruth:0, assignedCluster:3}
, {tweetId:2138, tweet:text dad happy thanksgiving forget birthday, groundTruth:0, assignedCluster:3}
, {tweetId:2143, tweet:thanksgiving shitim omw hospital brother mom flu, groundTruth:0, assignedCluster:3}
, {tweetId:2146, tweet:happy thanksgiving favorite #roberthalf colleagues, groundTruth:0, assignedCluster:3}
, {tweetId:2156, tweet:haha thanksgiving lok, groundTruth:0, assignedCluster:3}
, {tweetId:2165, tweet:happy thanksgiving rams celebrate victory 3821, groundTruth:0, assignedCluster:3}
, {tweetId:2173, tweet:happy xgiving, groundTruth:0, assignedCluster:3}
, {tweetId:2190, tweet:happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:2191, tweet:thankful guy happy thanksgiving sidney maine, groundTruth:0, assignedCluster:3}
, {tweetId:2193, tweet:happy thanksgiving families, groundTruth:0, assignedCluster:3}
, {tweetId:2196, tweet:happy thanksging, groundTruth:0, assignedCluster:3}
, {tweetId:2218, tweet:happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:2223, tweet:thanksgiving shit load food football beer, groundTruth:0, assignedCluster:3}
, {tweetId:2234, tweet:atleast exs happy birthday good, groundTruth:0, assignedCluster:3}
, {tweetId:2235, tweet:happy thanksgiving families, groundTruth:0, assignedCluster:3}
, {tweetId:2236, tweet:adam sandler thanksgiving song makes everytime, groundTruth:0, assignedCluster:3}
, {tweetId:2240, tweet:happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:2242, tweet:celebrate giving thanks stuffing faces food happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:2246, tweet:giant balloons took skies manhattan macys thanksgiving parade, groundTruth:0, assignedCluster:3}
, {tweetId:2251, tweet:wearing kigu thanksgiving bc, groundTruth:0, assignedCluster:3}
, {tweetId:2257, tweet:thanks happy thanksgiving family, groundTruth:0, assignedCluster:3}
, {tweetId:2258, tweet:foots asleep, groundTruth:0, assignedCluster:3}
, {tweetId:2259, tweet:great #eastboston happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:2262, tweet:happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:2263, tweet:okay due respect hell malaise p, groundTruth:0, assignedCluster:3}
, {tweetId:2270, tweet:thanksgiving game held alumni reunion football game happened break, groundTruth:0, assignedCluster:3}
, {tweetId:2271, tweet:absolute shooting video cleveland #tetris, groundTruth:0, assignedCluster:3}
, {tweetId:2273, tweet:drunk high thanksgiving good ass time #thestruggle, groundTruth:0, assignedCluster:3}
, {tweetId:2281, tweet:paolo noah favorite boys, groundTruth:0, assignedCluster:3}
, {tweetId:2289, tweet:vaping table thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:2290, tweet:happy thanksgiving baby, groundTruth:0, assignedCluster:3}
, {tweetId:2297, tweet:happy thanksgiving bro, groundTruth:0, assignedCluster:3}
, {tweetId:2306, tweet:wait spend thanksgiving w bestfriend amy, groundTruth:0, assignedCluster:3}
, {tweetId:2313, tweet:great job played thanksgiving game thanks stopped table #decamonth, groundTruth:0, assignedCluster:3}
, {tweetId:2322, tweet:happy thankgiving jill, groundTruth:0, assignedCluster:3}
, {tweetId:2325, tweet:stars thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:2333, tweet:kinda resemble eachother happy thanksgiving fav, groundTruth:0, assignedCluster:3}
, {tweetId:2335, tweet:happy thanksgiving brian, groundTruth:0, assignedCluster:3}
, {tweetId:2353, tweet:happy normal nonspecial say chats ride extended familys, groundTruth:0, assignedCluster:3}
, {tweetId:2355, tweet:ps happy thanksgiving family, groundTruth:0, assignedCluster:3}
, {tweetId:2358, tweet:happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:2361, tweet:happy thanksgiving thankful huge crazy wonderful family good friends good health amazing musical taste #humility, groundTruth:0, assignedCluster:3}
, {tweetId:2367, tweet:drunk thanksgiving 1247 pm, groundTruth:0, assignedCluster:3}
, {tweetId:2377, tweet:happy thanksgiving boston ma, groundTruth:0, assignedCluster:3}
, {tweetId:2384, tweet:bet thanksgiving w outrageous, groundTruth:0, assignedCluster:3}
, {tweetId:2390, tweet:happy turkey salem massachusetts, groundTruth:0, assignedCluster:3}
, {tweetId:2393, tweet:appreciate bby love happy, groundTruth:0, assignedCluster:3}
, {tweetId:2394, tweet:happy birthday love, groundTruth:0, assignedCluster:3}
, {tweetId:2400, tweet:wake thankful happy thanksgiving stay blessed, groundTruth:0, assignedCluster:3}
, {tweetId:2403, tweet:happy thanksgiving spencer thankful night #survivor spoilers lol, groundTruth:0, assignedCluster:3}
, {tweetId:2411, tweet:hoes happy thanksgiving gobble gobble niggas, groundTruth:0, assignedCluster:3}
, {tweetId:2414, tweet:thanksgiving 2014 boston massachusetts, groundTruth:0, assignedCluster:3}
, {tweetId:2415, tweet:water baby hold, groundTruth:0, assignedCluster:3}
, {tweetId:2418, tweet:happy thanksgiving babe, groundTruth:0, assignedCluster:3}
, {tweetId:2419, tweet:thankful boyfriend family friends happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:2420, tweet:happy thanksgiving liz thankful wait adventure, groundTruth:0, assignedCluster:3}
, {tweetId:2441, tweet:happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:2445, tweet:soviet canuckistan happy #thanksgiving twice #spotlight #uu, groundTruth:0, assignedCluster:3}
, {tweetId:2455, tweet:happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:2460, tweet:give thanks encounter lot happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:2465, tweet:offensive thanksgiving playbook #strategy, groundTruth:0, assignedCluster:3}
, {tweetId:2471, tweet:happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:2472, tweet:dog show actually best part thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:2476, tweet:game made happy #rollclips, groundTruth:0, assignedCluster:3}
, {tweetId:2485, tweet:happy thanksgiving, groundTruth:0, assignedCluster:3}
, {tweetId:2487, tweet:thanksgiving winthrop massachusetts, groundTruth:0, assignedCluster:3}
, {tweetId:2496, tweet:tried mimic thanksgiving looks, groundTruth:0, assignedCluster:3}
, {tweetId:2503, tweet:champions, groundTruth:0, assignedCluster:3}
, {tweetId:2513, tweet:spinelli east boston getting thanksgiving dinner #bakery #restaurant #boston #dessert, groundTruth:0, assignedCluster:3}
